,166
02RG006,SAINT-RAYMOND PAPER COMPANY
02RH003,LA COMPAGNIE PRICE LIMITEE
02RH004,LA COMPAGNIE PRICE LIMITEE
02RH005,LA COMPAGNIE PRICE LIMITEE
02RH006,LA COMPAGNIE PRICE LIMITEE
02RH008,LA COMPAGNIE PRICE LIMITEE
02RH011,LA COMPAGNIE PRICE LIMITEE
02RH012,LA COMPAGNIE PRICE LIMITEE
02TB001,QUEBEC CARTIER MINING COMPANY
02TC001,QUEBEC NORTH SHORE PAPER COMPANY
02TC002,QUEBEC NORTH SHORE PAPER COMPANY
02TE001,QUEBEC NORTH SHORE PAPER COMPANY
02UB002,GULF POWER COMPANY
02YK001,DEER LAKE POWER COMPANY LTD.
02YL002,DEER LAKE POWER COMPANY LTD.
02YK006,NEWFOUNDLAND AND LABRADOR HYDRO
02ZE003,NEWFOUNDLAND AND LABRADOR HYDRO
03OA001,NEWFOUNDLAND AND LABRADOR HYDRO
03OC006,NEWFOUNDLAND AND LABRADOR HYDRO
03OD005,NEWFOUNDLAND AND LABRADOR HYDRO
03OD006,NEWFOUNDLAND AND LABRADOR HYDRO
02YO001,ABITIBI CONSOLIDATED
04LB001,ABITIBI CONSOLIDATED
04MC001,ABITIBI CONSOLIDATED
04MC002,ABITIBI CONSOLIDATED
04ME001,ABITIBI CONSOLIDATED
05PB009,ABITIBI CONSOLIDATED
05PC019,ABITIBI CONSOLIDATED
02YO003,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02YO004,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM001,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM002,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM003,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
03OA004,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OB003,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OD004,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OE002,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OD002,TWIN FALLS POWER CORPORATION LIMITED
04LC001,SPRUCE FALLS POWER AND PAPER COMPANY
04LG001,SPRUCE FALLS POWER AND PAPER COMPANY
05PA012,UNITED STATES GEOLOGICAL SURVEY
05PC018,UNITED STATES GEOLOGICAL SURVEY
05PB019,ATOMIC ENERGY OF CANADA
05PB020,ATOMIC ENERGY OF CANADA
05PB021,ATOMIC ENERGY OF CANADA
05PB022,ATOMIC ENERGY OF CANADA
05PD014,FISHERIES AND OCEANS CANADA
05PD015,FISHERIES AND OCEANS CANADA
05PD017,FISHERIES AND OCEANS CANADA
05PD019,FISHERIES AND OCEANS CANADA
05PD022,FISHERIES AND OCEANS CANADA
05PD023,FISHERIES AND OCEANS CANADA
05PD024,FISHERIES AND OCEANS CANADA
05PD028,FISHERIES AND OCEANS CANADA
05PD031,FISHERIES AND OCEANS CANADA
05PD032,FISHERIES AND OCEANS CANADA
05QD008,FISHERIES AND OCEANS CANADA
05QD015,FISHERIES AND OCEANS CANADA
05QD017,FISHERIES AND OCEANS CANADA
05QD018,FISHERIES AND OCEANS CANADA
05QD019,FISHERIES AND OCEANS CANADA
05QD023,FISHERIES AND OCEANS CANADA
05QD024,FISHERIES AND OCEANS CANADA
05QD025,FISHERIES AND OCEANS CANADA
05QD003,PRIVATE
05QD016,AVENOR INC.
